employee_id,years_experience,gender,education_level,job_title,location,work_mode,primary_language,performance_rating,projects_completed,team_size,overtime_hours_month,certifications_count,github_contributions,birth_month,bonus_percentage,stock_options,remote_work_days,satisfaction_score,salary_category
EMP_2308,13,male,Master,UI/UX Designer,"Toronto, CA",On-site,Swift,3.5,20,1,5,7,422,October,9,No,3,4.5,Medium
EMP_2309,9,female,High School,DevOps Engineer,"Atlanta, GA",Hybrid,Python,3.1,19,6,20,3,252,December,11,No,2,1.7,Low
EMP_2310,8,female,Bachelor,Engineering Manager,"Los Angeles, CA",On-site,TypeScript,3.2,15,4,4,5,237,July,25,Yes,3,2,Medium
EMP_2311,20,male,Bachelor,QA Engineer,"Chicago, IL",Hybrid,C++,3.8,31,3,2,8,515,June,14,Yes,1,4.1,Medium
EMP_2312,23,female,Bachelor,DevOps Engineer,"Denver, CO",Remote,C++,3.7,30,4,4,9,589,August,18,Yes,3,4.8,Medium
EMP_2313,13,male,High School,Engineering Manager,"Chicago, IL",Remote,Python,3.5,20,3,2,5,385,June,,No,4,,Medium
EMP_2314,8,female,High School,Security Engineer,"Boston, MA",Hybrid,JavaScript,2.3,18,15,4,6,211,September,,Yes,5,2,Low
EMP_2315,11,female,Bachelor,Data Analyst,Remote,On-site,Rust,2.6,23,9,2,4,283,April,24,,5,2.7,Low
EMP_2316,18,male,Bachelor,Engineering Manager,"Seattle, WA",Remote,Java,3.7,30,2,16,7,647,September,,Yes,2,2.7,High
EMP_2317,26,female,Bachelor,QA Engineer,"Seattle, WA",On-site,Rust,4,35,11,1,9,761,December,23,Yes,3,1.5,Medium
EMP_2318,13,male,Master,Data Analyst,"Boston, MA",On-site,JavaScript,4.5,20,15,3,6,579,October,13,No,1,2.5,Medium
EMP_2319,13,male,High School,Backend Developer,"New York, NY",Hybrid,C++,3.9,22,11,13,6,382,March,21,Yes,2,2.7,Medium
EMP_2320,3,male,PhD,Engineering Manager,"Seattle, WA",Hybrid,Go,3.8,12,5,16,2,206,February,10,No,1,1.8,Medium
EMP_2321,22,male,Bachelor,Solutions Architect,"Los Angeles, CA",Remote,JavaScript,3.6,33,3,1,11,574,July,5,No,0,2.3,High
EMP_2322,7,male,Bachelor,UI/UX Designer,"Austin, TX",Hybrid,Rust,3.5,14,1,5,4,311,May,16,Yes,4,2,Low
EMP_2323,5,male,Master,Security Engineer,"Seattle, WA",On-site,Java,2.8,11,5,9,1,138,August,,No,1,4.8,Medium
EMP_2324,4,female,Bachelor,Frontend Developer,"Los Angeles, CA",On-site,C++,2.1,9,4,2,5,153,October,7,Yes,5,1.1,Low
EMP_2325,1,female,High School,Tech Lead,"Los Angeles, CA",On-site,Python,2.9,10,13,0,1,167,October,9,Yes,3,1.2,Low
EMP_2326,19,male,Bachelor,Solutions Architect,"Chicago, IL",Hybrid,Python,3.7,26,10,2,10,596,November,8,No,0,2,High
EMP_2327,14,male,Bachelor,ML Engineer,"Austin, TX",On-site,Go,2.5,18,1,6,7,460,September,10,Yes,2,3.2,Medium
EMP_2328,11,female,Bachelor,Frontend Developer,"Seattle, WA",On-site,JavaScript,3.9,20,9,7,4,397,September,24,Yes,3,5,Medium
EMP_2329,15,male,Bachelor,Cloud Architect,"Chicago, IL",Hybrid,Rust,2.7,27,5,14,6,548,July,8,Yes,1,4.5,Medium
EMP_2330,13,male,Bachelor,Product Manager,"Boston, MA",Hybrid,JavaScript,2.4,22,8,2,7,622,March,7,Yes,1,2.1,Medium
EMP_2331,6,female,Bachelor,ML Engineer,"Toronto, CA",Hybrid,Java,2.2,13,5,11,3,228,June,5,Yes,5,1.7,Low
EMP_2332,7,male,Bachelor,Backend Developer,Remote,Remote,JavaScript,2.5,16,4,7,6,323,December,9,Yes,5,3.2,Low
EMP_2333,27,male,Bachelor,Engineering Manager,"Seattle, WA",On-site,JavaScript,4.2,39,8,16,10,937,April,7,Yes,2,3.2,High
EMP_2334,15,male,Bachelor,Tech Lead,Remote,On-site,Java,2.8,27,1,5,7,450,July,12,No,3,1.7,High
EMP_2335,22,female,Bachelor,Data Analyst,"London, UK",Remote,C++,3.7,36,12,22,13,590,May,5,Yes,5,4.2,Medium
EMP_2336,2,female,Bachelor,Solutions Architect,"Seattle, WA",On-site,Swift,2.4,8,3,6,0,173,October,22,Yes,3,2.5,Low
EMP_2337,6,male,Master,Data Analyst,"Los Angeles, CA",On-site,Python,3.6,11,11,5,4,478,July,23,Yes,2,3.5,Low
EMP_2338,12,female,Master,Backend Developer,"Boston, MA",Remote,Java,2.9,18,6,2,5,341,December,19,Yes,0,1.2,Medium
EMP_2339,6,female,Master,Data Analyst,"Boston, MA",Remote,Go,3,11,3,3,3,177,October,16,No,5,1.8,Low
EMP_2340,13,male,Bachelor,Software Engineer,"Atlanta, GA",Remote,Go,3.6,21,5,8,5,394,September,7,Yes,2,2.5,Medium
EMP_2341,8,male,Bachelor,Software Engineer,"Toronto, CA",On-site,Rust,3.1,20,4,7,3,464,August,11,Yes,3,4.8,Medium
EMP_2342,1,male,High School,DevOps Engineer,"Seattle, WA",Hybrid,JavaScript,3,12,4,2,2,251,March,19,No,0,1.4,Low
EMP_2343,21,male,Master,Product Manager,"Los Angeles, CA",Remote,Swift,3.8,33,13,4,9,854,June,19,No,1,3,High
EMP_2344,18,female,Bachelor,Tech Lead,"Atlanta, GA",Hybrid,Rust,3,25,12,8,11,480,June,13,No,0,,Medium
EMP_2345,12,male,Bachelor,QA Engineer,"Atlanta, GA",Hybrid,Rust,2.5,18,13,2,8,457,January,22,,3,1.4,Low
EMP_2346,14,male,High School,Frontend Developer,"Denver, CO",Hybrid,TypeScript,3.5,26,10,0,7,421,November,23,Yes,0,2.3,Medium
EMP_2347,15,female,Bachelor,Data Analyst,"Toronto, CA",Remote,Java,2.5,22,8,12,5,375,August,14,Yes,1,3.9,Low
EMP_2348,13,female,Master,DevOps Engineer,"San Francisco, CA",Hybrid,JavaScript,3.7,29,6,8,7,396,December,17,Yes,1,3,Medium
EMP_2349,16,male,Bachelor,Tech Lead,"Boston, MA",Hybrid,Python,4.3,23,9,15,7,762,April,,Yes,1,1.8,High
EMP_2350,13,female,Bachelor,Security Engineer,Remote,Remote,Rust,3.1,24,2,1,9,519,June,12,No,4,3.8,Medium
EMP_2351,17,female,PhD,Backend Developer,"Seattle, WA",On-site,Go,4,28,9,3,5,466,November,7,Yes,1,4.8,Medium
EMP_2352,3,female,Bachelor,Product Manager,"Boston, MA",On-site,TypeScript,2.9,11,2,2,3,154,July,18,Yes,3,4.5,Medium
EMP_2353,6,female,Master,Full Stack Developer,"Austin, TX",On-site,Rust,3.7,17,4,16,3,175,October,10,No,3,1.2,Low
EMP_2354,15,female,Bachelor,Data Analyst,"Seattle, WA",Hybrid,Python,3.5,23,6,8,7,390,May,24,Yes,3,5,Medium
EMP_2355,6,female,Master,Engineering Manager,"Denver, CO",Hybrid,TypeScript,3.1,18,5,4,4,197,August,16,Yes,,1.2,Medium
EMP_2356,26,male,High School,Full Stack Developer,"San Francisco, CA",On-site,Swift,3.7,37,15,14,10,688,August,6,Yes,0,3.2,High
EMP_2357,16,female,Bachelor,Data Analyst,"Boston, MA",Remote,Java,3.5,25,13,10,6,680,May,13,No,2,4.3,Medium
EMP_2358,20,female,Bachelor,Cloud Architect,"London, UK",On-site,Rust,3.2,29,9,1,7,554,October,8,Yes,2,4,Medium
EMP_2359,18,male,High School,Backend Developer,"New York, NY",On-site,C++,3.4,28,1,6,9,579,July,11,Yes,5,5,High
EMP_2360,7,male,Master,Backend Developer,"San Francisco, CA",Hybrid,Python,3,13,3,0,6,180,June,24,No,,1.5,Medium
EMP_2361,2,male,Bachelor,Solutions Architect,"Boston, MA",Remote,C++,1.8,13,14,3,0,185,March,16,,0,2.1,Low
EMP_2362,13,female,PhD,QA Engineer,"Austin, TX",On-site,TypeScript,3.4,23,12,7,6,329,November,6,Yes,1,3.9,Medium
EMP_2363,10,male,Master,Backend Developer,"Berlin, DE",Hybrid,Rust,3.4,18,8,11,6,456,August,13,Yes,1,4.7,Medium
EMP_2364,21,male,Master,ML Engineer,"Chicago, IL",On-site,JavaScript,3.8,28,2,19,8,645,May,11,Yes,1,2.2,High
EMP_2365,20,male,Bachelor,Tech Lead,"Boston, MA",On-site,Rust,4.2,37,12,3,8,570,December,6,No,1,2.5,High
EMP_2366,19,male,Bachelor,Solutions Architect,"New York, NY",Remote,Python,2.5,26,1,13,9,616,October,13,Yes,3,2.6,High
EMP_2367,6,female,Bachelor,QA Engineer,"Toronto, CA",On-site,Python,3.2,15,8,6,3,280,December,13,Yes,2,4.2,Low
EMP_2368,8,female,PhD,Tech Lead,Remote,On-site,Python,4.1,21,6,8,6,238,August,11,Yes,3,1.5,Medium
EMP_2369,26,female,Bachelor,Software Engineer,Remote,Hybrid,JavaScript,4.1,39,4,0,9,664,January,23,Yes,5,3.1,Medium
EMP_2370,26,male,Master,Backend Developer,"New York, NY",Remote,JavaScript,3.7,34,15,6,10,721,December,13,Yes,4,2,High
EMP_2371,6,male,Bachelor,Tech Lead,"Toronto, CA",On-site,Go,2.3,15,12,3,3,157,October,6,Yes,2,3.2,Medium
EMP_2372,12,female,Bachelor,Security Engineer,"San Francisco, CA",Hybrid,TypeScript,3.5,16,13,15,4,419,December,11,Yes,3,,Medium
EMP_2373,30,male,Master,Frontend Developer,"Toronto, CA",On-site,Java,4.3,40,9,0,13,764,September,20,Yes,4,3.9,High
EMP_2374,16,female,Bachelor,Product Manager,"Boston, MA",On-site,C++,3.2,30,13,6,9,494,May,23,Yes,2,1.9,High
EMP_2375,15,female,Master,Full Stack Developer,"San Francisco, CA",On-site,JavaScript,3.1,20,9,3,6,386,January,11,Yes,2,3.9,Medium
EMP_2376,12,male,High School,Backend Developer,"Los Angeles, CA",Remote,TypeScript,3,21,2,10,9,427,November,23,Yes,3,4.9,Medium
EMP_2377,14,female,Bachelor,Full Stack Developer,"New York, NY",Hybrid,Go,3.6,32,1,1,5,351,November,20,No,3,3.8,Medium
EMP_2378,9,female,Bachelor,DevOps Engineer,"Atlanta, GA",On-site,TypeScript,3.2,19,12,0,4,280,September,14,Yes,2,4.5,Low
EMP_2379,14,male,High School,Data Scientist,"Berlin, DE",Hybrid,Python,2.7,25,15,0,6,353,February,5,Yes,2,4.3,Medium
EMP_2380,10,male,Bachelor,Tech Lead,Remote,On-site,Rust,2.9,15,8,6,7,252,November,23,Yes,2,4.1,Medium
EMP_2381,6,female,High School,Security Engineer,"Atlanta, GA",Hybrid,TypeScript,2.7,20,12,3,5,184,October,5,Yes,2,1,Low
EMP_2382,7,female,Bachelor,Security Engineer,"Boston, MA",Hybrid,Python,2.7,24,9,18,3,225,January,7,No,3,1.3,Medium
EMP_2383,13,male,Master,Backend Developer,"Seattle, WA",Hybrid,C++,2.8,26,13,23,7,340,July,8,No,0,4.7,Medium
EMP_2384,11,male,Bachelor,Solutions Architect,"London, UK",Remote,JavaScript,2.3,21,13,3,6,331,February,23,Yes,0,4.8,Medium
EMP_2385,7,male,PhD,Solutions Architect,"Toronto, CA",Remote,Swift,2.8,14,14,2,5,180,July,7,No,1,3.7,Medium
EMP_2386,8,male,PhD,Product Manager,"Atlanta, GA",Remote,Python,3.2,19,10,15,3,491,July,15,No,1,1.7,Medium
EMP_2387,14,male,Master,Solutions Architect,"Chicago, IL",Remote,Python,3.4,21,10,5,5,465,December,23,Yes,5,3,Medium
EMP_2388,18,male,High School,Data Analyst,"New York, NY",Remote,Go,3.6,33,15,17,8,588,May,,Yes,5,4.2,Medium
EMP_2389,19,female,Master,Frontend Developer,"Boston, MA",On-site,Python,3.3,25,7,22,9,538,December,,No,0,1.6,Medium
EMP_2390,5,female,High School,ML Engineer,"Los Angeles, CA",Hybrid,Rust,2.8,11,5,7,3,136,October,9,No,4,3.1,Low
EMP_2391,15,female,Master,Engineering Manager,"Denver, CO",Hybrid,Go,3.6,24,14,6,6,482,August,20,No,3,3.1,High
EMP_2392,17,male,Bachelor,Software Engineer,"Atlanta, GA",Remote,Swift,3.1,33,9,6,5,448,October,,Yes,5,2.7,Medium
EMP_2393,13,male,Master,Security Engineer,"Berlin, DE",On-site,Rust,3.1,24,11,12,5,344,January,10,Yes,2,1.3,Medium
EMP_2394,10,female,Bachelor,Security Engineer,Remote,On-site,C++,3.4,23,7,6,5,378,December,8,,4,2.9,Medium
EMP_2395,5,female,Bachelor,Backend Developer,"Los Angeles, CA",Hybrid,Python,2.5,16,5,7,6,249,January,,Yes,2,4.2,Low
EMP_2396,4,female,PhD,UI/UX Designer,"Atlanta, GA",On-site,Go,3.3,15,12,1,3,217,April,11,Yes,1,2.3,Low
EMP_2397,11,male,Master,Full Stack Developer,"Berlin, DE",Hybrid,TypeScript,4.1,20,13,13,4,345,November,22,No,5,4,Medium
EMP_2398,9,female,Bachelor,Software Engineer,"Los Angeles, CA",Hybrid,Go,3,22,1,10,4,259,September,19,Yes,0,3.3,Low
EMP_2399,6,male,Bachelor,Software Engineer,"New York, NY",Remote,C++,2.9,17,11,5,5,219,August,21,Yes,5,3.5,Medium
EMP_2400,6,female,Master,ML Engineer,"Los Angeles, CA",Hybrid,Java,3.2,16,13,5,5,172,May,13,No,5,2,Medium
EMP_2401,8,male,Bachelor,Data Scientist,"Austin, TX",Hybrid,Rust,2.4,17,4,11,8,250,July,13,Yes,4,1.1,Medium
EMP_2402,10,male,Master,Data Analyst,"London, UK",On-site,C++,3.1,19,10,2,5,346,November,12,Yes,1,5,Medium
EMP_2403,5,female,Master,Tech Lead,"London, UK",Remote,Go,2.6,15,11,1,2,177,September,7,No,3,1.4,Medium
EMP_2404,16,female,High School,Solutions Architect,"Chicago, IL",Hybrid,Java,3.3,28,3,15,7,405,June,12,Yes,0,1.8,Medium
EMP_2405,16,female,Bachelor,DevOps Engineer,"Los Angeles, CA",Remote,C++,3.8,31,11,5,7,559,February,15,Yes,4,2.9,Medium
EMP_2406,15,male,Bachelor,Full Stack Developer,"Austin, TX",Hybrid,Python,3.8,25,6,8,8,470,December,16,Yes,3,2.3,Medium
EMP_2407,8,female,Master,UI/UX Designer,Remote,Remote,Go,3.3,20,10,6,8,278,December,25,No,3,4.4,Medium
EMP_2408,8,female,Master,QA Engineer,"London, UK",Hybrid,TypeScript,2.3,18,11,3,5,346,February,16,Yes,3,3.4,Low
EMP_2409,11,female,Bachelor,Data Scientist,"Seattle, WA",Hybrid,Rust,3,21,1,2,4,382,August,,Yes,2,4.5,Medium
EMP_2410,8,female,Master,Engineering Manager,"Toronto, CA",Hybrid,Go,3,18,11,3,4,204,October,,No,5,4.4,Medium
EMP_2411,11,male,Bachelor,Engineering Manager,"Seattle, WA",On-site,Swift,2.9,19,13,1,4,434,January,8,No,1,1.2,High
EMP_2412,7,female,Bachelor,Tech Lead,"Boston, MA",Remote,Python,2.6,23,8,4,4,305,September,9,Yes,3,3.7,Medium
EMP_2413,11,female,PhD,Data Analyst,"New York, NY",On-site,Go,3.9,23,12,2,5,400,December,23,No,3,2.3,Medium
EMP_2414,11,male,Bachelor,ML Engineer,"Boston, MA",Remote,TypeScript,3.1,21,10,7,7,356,July,24,Yes,0,2.8,Medium
EMP_2415,9,male,Bachelor,Cloud Architect,"New York, NY",Hybrid,Swift,3.1,18,11,6,5,316,March,10,No,0,3.9,Medium
EMP_2416,9,male,Master,Tech Lead,"Chicago, IL",On-site,C++,3.2,13,15,11,4,337,July,24,Yes,4,4,Medium
EMP_2417,29,male,Master,Frontend Developer,"Chicago, IL",Hybrid,TypeScript,4.1,38,15,15,11,743,October,20,Yes,5,1.1,High
EMP_2418,22,male,High School,Tech Lead,"Toronto, CA",Remote,JavaScript,4.3,28,14,3,11,609,May,25,Yes,0,3.2,High
EMP_2419,18,female,Bachelor,Full Stack Developer,"San Francisco, CA",Hybrid,Python,3.4,30,5,1,9,551,September,8,Yes,2,4.4,High
EMP_2420,9,female,Master,Software Engineer,"Chicago, IL",Remote,JavaScript,3.3,21,3,3,3,274,October,6,Yes,0,3.8,Low
EMP_2421,19,male,Bachelor,Full Stack Developer,"Toronto, CA",Remote,Go,3.1,26,3,3,10,480,April,24,Yes,3,2.3,Medium
EMP_2422,11,male,Bachelor,Product Manager,"Toronto, CA",Remote,Go,2.9,22,15,22,4,316,July,22,No,3,1.6,Medium
EMP_2423,5,female,Master,Frontend Developer,"Seattle, WA",Hybrid,Rust,1.5,16,14,0,2,126,September,6,Yes,4,2.4,Low
EMP_2424,2,female,Bachelor,Security Engineer,"New York, NY",Hybrid,TypeScript,3.1,9,5,0,1,97,November,22,Yes,2,4.9,Low
EMP_2425,14,female,High School,UI/UX Designer,"Berlin, DE",Hybrid,Swift,2.6,23,9,0,6,431,October,15,No,3,3.8,Low
EMP_2426,19,female,Master,Data Analyst,"Toronto, CA",On-site,Python,4.6,29,15,21,7,536,December,22,Yes,0,2.1,Medium
EMP_2427,14,male,Bachelor,Full Stack Developer,Remote,Remote,Swift,3.4,26,13,4,4,376,September,5,No,0,2.8,Medium
EMP_2428,9,male,Bachelor,Cloud Architect,"London, UK",On-site,Go,2.6,21,12,14,4,408,January,19,Yes,4,3.7,Medium
EMP_2429,19,female,Master,Data Analyst,"Chicago, IL",On-site,Go,3,30,7,21,10,505,November,25,Yes,1,,Medium
EMP_2430,11,female,Bachelor,Engineering Manager,"Chicago, IL",Remote,Java,2.8,23,10,16,7,397,August,7,No,5,2.1,Medium
EMP_2431,8,male,Bachelor,ML Engineer,"New York, NY",On-site,Rust,3.4,18,6,1,4,260,May,10,Yes,0,4.6,Medium
EMP_2432,27,female,Master,Backend Developer,"London, UK",Hybrid,Java,3.9,37,12,0,9,893,April,6,Yes,5,1.8,High
EMP_2433,16,male,Bachelor,Security Engineer,"Austin, TX",Remote,Rust,3.1,24,12,2,7,438,June,15,No,3,2.6,Medium
EMP_2434,20,female,Bachelor,ML Engineer,"Denver, CO",Remote,Go,2.4,29,5,23,7,535,March,6,Yes,2,2.7,Medium
EMP_2435,11,male,Bachelor,Software Engineer,"San Francisco, CA",Hybrid,Python,2.6,20,12,6,5,393,October,17,Yes,3,3.4,Medium
EMP_2436,5,female,Master,Cloud Architect,"Seattle, WA",On-site,C++,4.2,15,3,2,6,294,August,,No,4,1.2,Medium
EMP_2437,22,male,Bachelor,Data Scientist,"Los Angeles, CA",Remote,Java,2.9,31,6,14,9,567,June,16,Yes,4,1.4,High
EMP_2438,21,female,High School,Solutions Architect,"Chicago, IL",On-site,Go,3.5,28,13,6,9,534,August,9,No,3,4.4,Medium
EMP_2439,16,female,High School,UI/UX Designer,Remote,On-site,Go,3.5,25,9,55,7,464,February,9,Yes,0,1.3,Low
EMP_2440,9,male,Bachelor,Data Scientist,"Denver, CO",Remote,Python,3.2,18,10,0,8,351,November,13,Yes,4,4,Medium
EMP_2441,21,male,Master,Solutions Architect,"Los Angeles, CA",On-site,Rust,3.8,30,6,51,7,690,September,8,,0,4.3,High
EMP_2442,8,female,Bachelor,UI/UX Designer,"Boston, MA",On-site,Rust,2.7,17,4,17,4,354,October,7,Yes,2,4.8,Low
EMP_2443,13,male,PhD,Full Stack Developer,"San Francisco, CA",On-site,Swift,3.9,27,2,4,8,511,May,15,No,2,1.1,High
EMP_2444,4,female,Bachelor,Engineering Manager,"Boston, MA",Hybrid,Swift,1.5,11,14,9,1,107,December,6,Yes,3,1.3,Medium
EMP_2445,8,female,PhD,Security Engineer,"Berlin, DE",Remote,Python,3,19,15,16,3,257,June,6,Yes,4,3.5,Medium
EMP_2446,11,female,Master,DevOps Engineer,"New York, NY",Hybrid,C++,4.3,24,2,4,3,285,July,21,No,4,2.2,Medium
EMP_2447,6,male,Bachelor,UI/UX Designer,"Seattle, WA",Hybrid,TypeScript,2.6,17,4,1,4,212,October,,Yes,1,4.4,Low
EMP_2448,11,male,Bachelor,Frontend Developer,Remote,Remote,TypeScript,2.6,29,11,2,5,376,July,19,Yes,1,4,Medium
EMP_2449,1,female,Master,UI/UX Designer,Remote,Remote,Go,2.4,8,12,10,2,31,March,22,Yes,4,2.6,Low
EMP_2450,12,male,Master,Tech Lead,"Chicago, IL",Hybrid,Python,4.1,25,12,19,4,334,August,11,Yes,4,1.9,Medium
EMP_2451,11,male,Bachelor,UI/UX Designer,"San Francisco, CA",Remote,Swift,2.1,18,4,0,4,469,September,16,Yes,5,3.4,Medium
EMP_2452,24,female,Bachelor,DevOps Engineer,"Toronto, CA",Remote,C++,3.6,32,4,14,11,699,May,15,Yes,2,1.3,Medium
EMP_2453,10,male,Master,Data Scientist,"Atlanta, GA",On-site,C++,3,19,8,1,3,320,January,8,Yes,1,5,Medium
EMP_2454,27,female,Master,Frontend Developer,Remote,Remote,C++,5,41,5,21,11,852,November,19,No,1,4.9,High
EMP_2455,1,male,Bachelor,Software Engineer,"Boston, MA",On-site,Swift,2.5,9,14,3,4,31,October,16,Yes,4,2.5,Low
EMP_2456,6,male,Bachelor,QA Engineer,"London, UK",Remote,JavaScript,2.6,17,7,0,4,239,January,9,No,1,1.7,Low
EMP_2457,9,male,Bachelor,Cloud Architect,"San Francisco, CA",Remote,Java,3.2,26,12,3,5,263,November,18,Yes,3,1.5,Medium
EMP_2458,12,male,PhD,Solutions Architect,"Berlin, DE",On-site,JavaScript,3.2,21,6,3,7,683,August,20,Yes,3,4.7,Medium
EMP_2459,2,male,Bachelor,Solutions Architect,"Los Angeles, CA",On-site,TypeScript,1.9,11,5,22,1,112,December,21,No,2,,Medium
EMP_2460,11,male,Master,Tech Lead,"Los Angeles, CA",On-site,C++,3.5,23,9,2,5,328,December,6,No,2,1.3,High
EMP_2461,5,female,Bachelor,Tech Lead,"Seattle, WA",On-site,C++,2.7,13,12,29,2,169,January,24,,5,4.1,Medium
EMP_2462,14,male,Bachelor,QA Engineer,Remote,Remote,Java,2.5,24,5,0,6,710,March,12,Yes,0,2.9,Medium
EMP_2463,3,male,Bachelor,Product Manager,"Austin, TX",Remote,C++,2.4,21,9,14,6,171,October,24,,5,1.7,Low
EMP_2464,8,male,High School,QA Engineer,"Seattle, WA",Remote,C++,3,21,6,8,5,221,January,12,Yes,5,1.7,Low
EMP_2465,4,male,Master,Tech Lead,"Toronto, CA",Remote,Rust,1.9,16,2,3,2,237,November,11,No,5,3.7,Medium
EMP_2466,18,male,Master,Data Analyst,"Los Angeles, CA",On-site,C++,4.2,27,14,11,8,575,August,5,No,1,1.7,Medium
EMP_2467,9,male,Bachelor,QA Engineer,"Toronto, CA",Hybrid,Python,2.4,18,7,6,5,327,December,21,No,5,4.4,Medium
EMP_2468,16,female,High School,Cloud Architect,"Denver, CO",Remote,Java,3.2,29,13,5,5,517,July,6,Yes,0,4.5,Medium
EMP_2469,18,female,Master,Data Analyst,"Chicago, IL",Remote,Java,4.1,25,3,8,7,633,July,25,No,1,1.1,Medium
EMP_2470,26,male,Master,Engineering Manager,"Chicago, IL",Hybrid,Swift,3.8,35,2,0,10,1232,March,13,Yes,0,2.9,High
EMP_2471,29,male,Master,Security Engineer,"Atlanta, GA",Remote,Python,3.2,36,6,25,10,791,November,13,Yes,1,1.4,High
EMP_2472,18,male,PhD,Software Engineer,"San Francisco, CA",Remote,Java,3.6,28,11,2,9,518,March,14,No,5,3.3,High
EMP_2473,8,male,Master,Product Manager,"Austin, TX",Hybrid,Python,3.5,17,6,1,2,245,March,17,No,2,3.5,Medium
EMP_2474,12,male,Bachelor,Backend Developer,"Seattle, WA",Remote,C++,3.7,22,12,51,6,359,June,14,,2,1.9,Medium
EMP_2475,4,male,PhD,Cloud Architect,"Boston, MA",Remote,Java,2.8,12,15,2,2,225,August,8,Yes,3,1.8,Medium
EMP_2476,23,male,Bachelor,QA Engineer,"London, UK",On-site,JavaScript,4,28,6,10,8,589,September,22,Yes,3,1.3,High
EMP_2477,22,male,Bachelor,Full Stack Developer,"Atlanta, GA",Hybrid,C++,3.9,33,15,5,9,606,November,18,Yes,5,,Medium
EMP_2478,19,female,PhD,Solutions Architect,"Austin, TX",Hybrid,JavaScript,3.5,27,1,13,9,625,April,22,Yes,4,,Medium
EMP_2479,30,male,Master,Full Stack Developer,Remote,Remote,JavaScript,4,37,6,26,13,822,August,10,Yes,4,2.8,High
EMP_2480,21,male,High School,ML Engineer,"Los Angeles, CA",Hybrid,JavaScript,3.2,31,13,11,9,629,July,11,No,0,2.3,High
EMP_2481,7,male,Bachelor,Engineering Manager,"Boston, MA",On-site,Python,2.2,18,11,6,5,278,October,5,Yes,5,2.5,Medium
EMP_2482,19,male,Master,Software Engineer,"Toronto, CA",On-site,Go,3.7,30,13,2,6,1080,March,11,No,0,2.4,High
EMP_2483,12,male,Bachelor,Data Analyst,"Chicago, IL",Hybrid,Rust,3,20,5,12,5,377,May,17,,4,2,Low
EMP_2484,10,male,PhD,Backend Developer,"Berlin, DE",On-site,Java,2.7,21,4,0,7,288,May,19,Yes,0,3,Medium
EMP_2485,5,male,Master,Software Engineer,"Los Angeles, CA",On-site,TypeScript,3.1,13,14,10,3,395,February,6,Yes,4,1.3,Low
EMP_2486,28,male,Bachelor,ML Engineer,"Boston, MA",Remote,TypeScript,4.7,38,10,28,16,731,October,5,Yes,0,3.5,High
EMP_2487,16,female,Bachelor,Security Engineer,"Atlanta, GA",On-site,Python,3.4,22,12,6,7,425,November,11,Yes,3,3.4,Medium
EMP_2488,10,female,PhD,Frontend Developer,"Seattle, WA",On-site,Java,2.9,26,4,17,5,362,May,12,Yes,0,,Medium
EMP_2489,15,female,High School,ML Engineer,"Berlin, DE",On-site,Java,3.2,29,2,2,6,479,May,6,Yes,1,3.7,Medium
EMP_2490,9,male,Master,Security Engineer,Remote,On-site,Swift,3.4,18,4,9,5,364,January,11,Yes,4,5,Medium
EMP_2491,0,male,PhD,UI/UX Designer,"Seattle, WA",Remote,Python,3,6,1,2,0,86,August,7,No,5,3.9,Medium
EMP_2492,10,female,Master,Full Stack Developer,"London, UK",On-site,Go,3.7,22,13,26,4,256,December,25,Yes,5,2.4,Medium
EMP_2493,9,male,Bachelor,Data Scientist,"Los Angeles, CA",On-site,TypeScript,1.2,19,6,0,8,252,March,7,Yes,0,,Medium
EMP_2494,6,female,Bachelor,Backend Developer,"Denver, CO",Remote,Rust,3.1,14,2,15,5,328,January,20,Yes,3,2.2,Low
EMP_2495,15,male,High School,Security Engineer,"New York, NY",Remote,Java,3.3,23,1,3,10,422,April,8,Yes,3,3.4,High
EMP_2496,5,female,Master,Backend Developer,"Berlin, DE",Hybrid,Java,2.6,16,6,1,6,185,June,7,Yes,2,2.3,Low
EMP_2497,30,female,Bachelor,Backend Developer,"Atlanta, GA",On-site,Rust,4.7,39,9,2,13,776,December,20,Yes,4,4.1,High
EMP_2498,12,female,Master,UI/UX Designer,"Chicago, IL",On-site,Python,3.7,18,9,0,7,309,November,12,,4,4.2,Low
EMP_2499,11,female,Bachelor,Product Manager,"Denver, CO",On-site,Go,3.3,19,13,10,3,358,March,7,Yes,4,,Medium
EMP_2500,15,male,Master,Product Manager,"Los Angeles, CA",Hybrid,Swift,3.8,23,14,1,6,394,March,11,Yes,4,4.5,High
EMP_2501,20,male,Bachelor,Software Engineer,"Berlin, DE",On-site,Python,3.8,26,2,3,7,1141,September,16,No,2,4.8,Medium
EMP_2502,6,male,Bachelor,ML Engineer,"Berlin, DE",Remote,Rust,2.9,19,14,4,3,160,September,15,Yes,5,4.6,Medium
EMP_2503,3,male,Bachelor,Cloud Architect,"Atlanta, GA",Remote,Swift,2.3,14,12,40,4,383,December,18,Yes,4,3.7,Low
EMP_2504,7,male,Bachelor,Tech Lead,"Los Angeles, CA",On-site,Rust,3.4,17,4,10,3,178,September,9,,,4.6,Medium
EMP_2505,24,female,Bachelor,DevOps Engineer,Remote,Remote,Java,4.7,34,4,3,10,661,April,8,Yes,0,2.6,Medium
